Generation,Bloc,Macro,Image,Total_surface,B,H,P,P_black,obs_count
11,4,MacroG13,2PL5_5.tiff,1752095,1640605,32125,79365,0.712,NA
11,4,MacroG13,3PL6_6.tiff,1479114,1372701,34323,72090,0.677,NA
11,4,MacroG13,1PS6_4.tiff,1755840,1620398,99510,35932,0.265,NA
11,4,MacroG13,2PS6_6.tiff,1645432,1523217,34065,88150,0.721,NA
11,4,MacroG13,3PL5_3.tiff,1546312,1439905,31856,74551,0.701,NA
11,4,MacroG13,3PL6_11.tiff,1507365,1385167,27901,94297,0.772,NA
11,4,MacroG13,2PS5_3.tiff,1630125,1519044,44144,66937,0.603,NA
11,4,MacroG13,2PL5_9.tiff,1477884,1367331,64351,46202,0.418,NA
12,1,MacroG1,2PS2_2.tiff,1582581,1448675,45186,88720,0.663,350
12,1,MacroG1,1PS1_5.tiff,1642170,1504712,76837,60621,0.441,382
12,1,MacroG1,3PL1_7.tiff,1743859,1599128,57830,86901,0.6,NA
12,1,MacroG1,1PL1_10.tiff,1504640,1387896,97110,19634,0.168,168
12,1,MacroG1,1PS1_9.tiff,1588375,1469177,79170,40028,0.336,305
12,1,MacroG1,3PS1_1.tiff,1714874,1562969,104288,47617,0.313,242
12,1,MacroG1,1PL1_3.tiff,1546888,1421807,54861,70220,0.561,276
12,1,MacroG1,2PL1_1.tiff,1596744,1477381,36225,83138,0.697,NA
12,1,MacroG1,2PL1_0.tiff,1632790,1497331,119519,15940,0.118,NA
12,1,MacroG1,3PS1_0.tiff,1587476,1475257,53670,58549,0.522,327
12,1,MacroG1,1PL1_2.tiff,1635102,1511760,77595,45747,0.371,NA
12,1,MacroG1,1PS1_8.tiff,1651050,1521551,117618,11881,0.092,157
12,1,MacroG1,1PL1_11.tiff,1488360,1376444,90019,21897,0.196,221
12,1,MacroG1,1PS1_4.tiff,1698218,1556988,71702,69528,0.492,398
12,1,MacroG1,3PL1_6.tiff,1798608,1654448,53188,90972,0.631,NA
12,1,MacroG1,2PS2_3.tiff,1474308,1331267,59727,83314,0.582,NA
12,1,MacroG1,2PS2_8.tiff,1471144,1353055,47322,70767,0.599,NA
12,1,MacroG1,1PL1_5.tiff,1666665,1514520,76287,75858,0.499,NA
12,1,MacroG1,3PS1_7.tiff,1624896,1469647,67105,88144,0.568,NA
12,1,MacroG1,2PL1_7.tiff,1712832,1591399,63251,58182,0.479,NA
12,1,MacroG1,2PS2_4.tiff,1600281,1446007,48127,106147,0.688,NA
12,1,MacroG1,3PL1_1.tiff,1685600,1530385,76681,78534,0.506,NA
12,1,MacroG1,1PS1_3.tiff,1581020,1452726,127251,1043,0.008,23
12,1,MacroG1,3PL1_10.tiff,1641321,1509876,46347,85098,0.647,NA
12,1,MacroG1,3PS1_11.tiff,1650196,1524979,38000,87217,0.697,NA
12,1,MacroG1,1PL1_9.tiff,1544130,1406557,84926,52647,0.383,334
12,1,MacroG1,2PS2_12.tiff,1453120,1344414,31204,77502,0.713,NA
12,1,MacroG1,2PS2_13.tiff,1553256,1431121,74756,47379,0.388,NA
12,1,MacroG1,1PL1_8.tiff,1631670,1497652,114965,19053,0.142,158
12,1,MacroG1,3PS1_10.tiff,1672770,1549024,34433,89313,0.722,NA
12,1,MacroG1,3PL1_0.tiff,1827364,1676154,51963,99247,0.656,NA
12,1,MacroG1,1PS1_2.tiff,1598918,1446889,85724,66305,0.436,427
12,1,MacroG1,3PL1_11.tiff,1648218,1500859,103940,43419,0.295,NA
12,1,MacroG1,2PS2_5.tiff,1524654,1405615,56307,62732,0.527,NA
12,1,MacroG1,2PL1_6.tiff,1690000,1567749,45638,76613,0.627,NA
12,1,MacroG1,1PL1_4.tiff,1631340,1480081,76226,75033,0.496,NA
12,1,MacroG1,3PS1_6.tiff,1704156,1586881,37379,79896,0.681,NA
12,1,MacroG1,2PS2_9.tiff,1473888,1347020,42361,84507,0.666,NA
12,1,MacroG1,2PL1_5.tiff,1660296,1536814,82545,40937,0.332,NA
12,1,MacroG1,3PS1_5.tiff,1654191,1531543,57514,65134,0.531,NA
12,1,MacroG1,1PL1_7.tiff,1609230,1485196,107403,16631,0.134,176
12,1,MacroG1,2PS2_10.tiff,1570016,1426720,49698,93598,0.653,NA
12,1,MacroG1,3PS1_9.tiff,1652905,1537739,49838,65328,0.567,NA
12,1,MacroG1,3PS1_13.tiff,1655402,1542344,81538,31520,0.279,NA
12,1,MacroG1,3PL1_12.tiff,1608210,1489132,57168,61910,0.52,NA
12,1,MacroG1,1PS1_1.tiff,1703332,1541756,152077,9499,0.059,89
12,1,MacroG1,3PL1_3.tiff,1667730,1550581,30516,86633,0.74,NA
12,1,MacroG1,2PS2_6.tiff,1554588,1413320,43030,98238,0.695,NA
12,1,MacroG1,2PS2_7.tiff,1563408,1446347,40448,76613,0.654,NA
12,1,MacroG1,3PL1_13.tiff,1596096,1441976,100328,53792,0.349,NA
12,1,MacroG1,1PS1_0.tiff,1601646,1459501,103639,38506,0.271,285
12,1,MacroG1,3PL1_2.tiff,1530900,1407536,98181,25183,0.204,NA
12,1,MacroG1,3PS1_12.tiff,1663246,1542860,34823,85563,0.711,NA
12,1,MacroG1,3PS1_8.tiff,1608993,1491535,36027,81431,0.693,NA
12,1,MacroG1,2PL1_8.tiff,1547196,1397906,85094,64196,0.43,NA
12,1,MacroG1,2PS2_11.tiff,1706935,1563520,56095,87320,0.609,NA
12,1,MacroG1,3PS1_4.tiff,1732308,1618789,40759,72760,0.641,NA
12,1,MacroG1,1PL1_6.tiff,1505585,1398600,74349,32636,0.305,273
12,1,MacroG1,2PL1_4.tiff,1616440,1495677,70446,50317,0.417,199
12,1,MacroG1,3PL1_14.tiff,1541408,1415767,83706,41935,0.334,NA
12,1,MacroG1,3PL1_5.tiff,1610360,1471946,84730,53684,0.388,NA
12,1,MacroG1,1PS1_7.tiff,1713923,1563571,80244,70108,0.466,408
12,1,MacroG1,2PS2_0.tiff,1530350,1392120,63595,74635,0.54,NA
12,1,MacroG1,2PL1_3.tiff,1655580,1537243,62777,55560,0.47,NA
12,1,MacroG1,1PL1_1.tiff,1545999,1408886,87840,49273,0.359,NA
12,1,MacroG1,3PS1_3.tiff,1657709,1535674,62151,59884,0.491,288
12,1,MacroG1,3PL1_9.tiff,1640023,1516647,67739,55637,0.451,NA
12,1,MacroG1,3PL1_8.tiff,1597552,1482506,66732,48314,0.42,NA
12,1,MacroG1,1PL1_0.tiff,1529286,1411203,47951,70132,0.594,NA
12,1,MacroG1,3PS1_2.tiff,1609764,1465833,56619,87312,0.607,403
12,1,MacroG1,2PL1_2.tiff,1583334,1463682,50964,68688,0.574,NA
12,1,MacroG1,2PS2_1.tiff,1475077,1359649,64264,51164,0.443,NA
12,1,MacroG1,3PL1_15.tiff,1603550,1481338,108048,14164,0.116,NA
12,1,MacroG1,3PL1_4.tiff,1522499,1411290,42213,68996,0.62,NA
12,1,MacroG1,1PS1_6.tiff,1646831,1532064,65954,48813,0.425,369
12,2,MacroG1,2PS3_6.tiff,1598799,1455395,69351,74053,0.516,NA
12,2,MacroG1,2PL2_8.tiff,1498625,1381255,53601,63769,0.543,NA
12,2,MacroG1,1PS3_4.tiff,1667682,1554357,55665,57660,0.509,NA
12,2,MacroG1,3PS3_10.tiff,1658797,1540389,38261,80147,0.677,339
12,2,MacroG1,1PL2_6.tiff,1537212,1405409,128399,3404,0.026,NA
12,2,MacroG1,1PS3_8.tiff,1649487,1535407,111090,2990,0.026,NA
12,2,MacroG1,2PL2_4.tiff,1607022,1454886,96585,55551,0.365,NA
12,2,MacroG1,3PS3_0.tiff,1619946,1510760,32924,76262,0.698,NA
12,2,MacroG1,1PL3_2.tiff,1627920,1463699,161535,2686,0.016,NA
12,2,MacroG1,3PS3_1.tiff,1621704,1506845,47978,66881,0.582,NA
12,2,MacroG1,1PL3_3.tiff,1536348,1385963,146337,4048,0.027,25
12,2,MacroG1,2PL2_5.tiff,1569645,1429526,57514,82605,0.59,NA
12,2,MacroG1,1PS3_9.tiff,1674400,1527146,47570,99684,0.677,NA
12,2,MacroG1,1PL2_7.tiff,1609212,1453769,46658,108785,0.7,NA
12,2,MacroG1,3PS3_11.tiff,1607760,1495213,54295,58252,0.518,NA
12,2,MacroG1,1PS3_5.tiff,1656648,1540123,35765,80760,0.693,NA
12,2,MacroG1,2PL2_9.tiff,1515745,1398381,63778,53586,0.457,NA
12,2,MacroG1,2PS3_7.tiff,1560384,1428706,56366,75312,0.572,NA
12,2,MacroG1,1PL2_0.tiff,1529440,1402140,106345,20955,0.165,NA
12,2,MacroG1,2PL2_2.tiff,1511820,1385966,45568,80286,0.638,NA
12,2,MacroG1,1PL3_4.tiff,1530950,1392717,69737,68496,0.496,NA
12,2,MacroG1,3PS3_6.tiff,1687010,1574049,47387,65574,0.581,NA
12,2,MacroG1,1PL2_10.tiff,1608484,1479730,39545,89209,0.693,NA
12,2,MacroG1,1PS3_10.tiff,1683644,1549839,129590,4215,0.032,NA
12,2,MacroG1,2PS3_0.tiff,1592129,1484557,38759,68813,0.64,NA
12,2,MacroG1,1PS3_2.tiff,1683576,1558406,50852,74318,0.594,NA
12,2,MacroG1,1PL3_8.tiff,1673926,1550477,94850,28599,0.232,NA
12,2,MacroG1,3PS3_16.tiff,1485267,1378276,106795,196,0.002,NA
12,2,MacroG1,1PS3_3.tiff,1720330,1606221,40561,73548,0.645,NA
12,2,MacroG1,2PS3_1.tiff,1557344,1443140,41137,73067,0.64,NA
12,2,MacroG1,1PL3_5.tiff,1617600,1484365,106402,26833,0.201,NA
12,2,MacroG1,3PS3_7.tiff,1613418,1489660,61069,62689,0.507,NA
12,2,MacroG1,1PL2_11.tiff,1665216,1519789,137080,8347,0.057,NA
12,2,MacroG1,2PL2_3.tiff,1527037,1383903,67397,75737,0.529,NA
12,2,MacroG1,1PL2_1.tiff,1618142,1491410,120586,6146,0.048,NA
12,2,MacroG1,3PS3_4.tiff,1565443,1452236,65624,47583,0.42,NA
12,2,MacroG1,1PL3_6.tiff,1575486,1430838,129635,15013,0.104,73
12,2,MacroG1,2PL2_0.tiff,1494710,1374624,89721,30365,0.253,136
12,2,MacroG1,1PL2_2.tiff,1599416,1453824,126327,19265,0.132,NA
12,2,MacroG1,3PS3_14.tiff,1432479,1323198,47748,61533,0.563,NA
12,2,MacroG1,3PS3_8.tiff,1588896,1467303,34964,86629,0.712,NA
12,2,MacroG1,1PS3_0.tiff,1683802,1542444,71094,70264,0.497,NA
12,2,MacroG1,2PS3_11.tiff,1534095,1432069,59279,42747,0.419,NA
12,2,MacroG1,2PS3_2.tiff,1633390,1535016,86633,11741,0.119,NA
12,2,MacroG1,2PS3_3.tiff,1583584,1468619,33597,81368,0.708,NA
12,2,MacroG1,2PS3_10.tiff,1529253,1379512,68132,81609,0.545,NA
12,2,MacroG1,1PS3_1.tiff,1636390,1504210,59050,73130,0.553,NA
12,2,MacroG1,3PS3_9.tiff,1612935,1506265,37309,69361,0.65,NA
12,2,MacroG1,3PS3_15.tiff,1509421,1410023,45369,54029,0.544,NA
12,2,MacroG1,2PL2_10.tiff,1528163,1418725,108367,1071,0.01,NA
12,2,MacroG1,1PL2_3.tiff,1572857,1449426,69269,54162,0.439,NA
12,2,MacroG1,2PL2_1.tiff,1528835,1396171,92975,39689,0.299,NA
12,2,MacroG1,3PS3_5.tiff,1637757,1519906,48938,68913,0.585,NA
12,2,MacroG1,1PL3_7.tiff,1635920,1491819,128033,16068,0.112,NA
12,2,MacroG1,3PS3_12.tiff,1536924,1420367,35895,80662,0.692,NA
12,2,MacroG1,1PS3_6.tiff,1657376,1536525,43403,77448,0.641,NA
12,2,MacroG1,2PS3_4.tiff,1513503,1387544,42437,83522,0.663,NA
12,2,MacroG1,1PL2_8.tiff,1679167,1530876,114375,33916,0.229,NA
12,2,MacroG1,1PL3_0.tiff,1604432,1459741,114177,30514,0.211,NA
12,2,MacroG1,3PS3_2.tiff,1580544,1460788,40705,79051,0.66,NA
12,2,MacroG1,2PL2_6.tiff,1463088,1333912,71591,57585,0.446,NA
12,2,MacroG1,1PL2_4.tiff,1545362,1422094,98569,24699,0.2,NA
12,2,MacroG1,2PS3_8.tiff,1563282,1438229,29779,95274,0.762,NA
12,2,MacroG1,2PS3_9.tiff,1540812,1435780,64936,40096,0.382,182
12,2,MacroG1,1PL2_5.tiff,1607112,1480903,121531,4678,0.037,NA
12,2,MacroG1,2PL2_7.tiff,1713768,1569060,72510,72198,0.499,NA
12,2,MacroG1,1PL3_1.tiff,1637146,1480265,148427,8454,0.054,NA
12,2,MacroG1,3PS3_3.tiff,1559736,1449559,71046,39131,0.355,NA
12,2,MacroG1,1PL2_9.tiff,1572426,1415964,61492,94970,0.607,NA
12,2,MacroG1,2PS3_5.tiff,1539516,1426796,41054,71666,0.636,NA
12,2,MacroG1,1PS3_7.tiff,1614527,1495681,45896,72950,0.614,NA
12,2,MacroG1,3PS3_13.tiff,1541784,1399018,58067,84699,0.593,NA
12,3,MacroG1,3PL4_15.tiff,1531064,1405546,90823,34695,0.276,NA
12,3,MacroG1,3PS4_14.tiff,1546512,1438839,51572,56101,0.521,NA
12,3,MacroG1,2PL4_10.tiff,1605975,1479128,81380,45467,0.358,NA
12,3,MacroG1,1PS5_2.tiff,1568633,1450922,47886,69825,0.593,NA
12,3,MacroG1,3PL4_4.tiff,1534326,1380681,46080,107565,0.7,NA
12,3,MacroG1,1PL5_8.tiff,1568640,1416163,56354,96123,0.63,NA
12,3,MacroG1,1PL5_12.tiff,1691190,1562652,121090,7448,0.058,NA
12,3,MacroG1,2PL4_2.tiff,1608420,1485851,108714,13855,0.113,NA
12,3,MacroG1,3PS4_2.tiff,1599620,1466675,62766,70179,0.528,NA
12,3,MacroG1,3PL4_8.tiff,1519026,1395210,44959,78857,0.637,NA
12,3,MacroG1,1PL5_4.tiff,1618128,1506709,43015,68404,0.614,NA
12,3,MacroG1,3PS5_6.tiff,1584576,1459829,48061,76686,0.615,NA
12,3,MacroG1,1PL5_5.tiff,1676640,1555407,92975,28258,0.233,NA
12,3,MacroG1,3PS5_7.tiff,1592318,1481358,54814,56146,0.506,NA
12,3,MacroG1,3PL4_9.tiff,1561230,1433961,54652,72617,0.571,NA
12,3,MacroG1,3PS4_3.tiff,1591348,1459181,81166,51001,0.386,NA
12,3,MacroG1,2PL4_3.tiff,1636875,1469029,149991,17855,0.106,NA
12,3,MacroG1,3PL4_18.tiff,1554588,1422996,119357,12235,0.093,58
12,3,MacroG1,1PS5_12.tiff,1507510,1397778,38420,71312,0.65,NA
12,3,MacroG1,1PL5_9.tiff,1511070,1388996,58250,63824,0.523,NA
12,3,MacroG1,3PL4_5.tiff,1466240,1347172,78111,40957,0.344,NA
12,3,MacroG1,1PS5_3.tiff,1619020,1502049,41467,75504,0.645,NA
12,3,MacroG1,3PS5_14.tiff,1631676,1499462,48751,83463,0.631,NA
12,3,MacroG1,2PL4_11.tiff,1581268,1444276,96071,40921,0.299,NA
12,3,MacroG1,3PL4_14.tiff,1534832,1407242,65767,61823,0.485,NA
12,3,MacroG1,2PL4_4.tiff,1626136,1470811,144170,11155,0.072,NA
12,3,MacroG1,1PS5_8.tiff,1530704,1408193,78297,44214,0.361,NA
12,3,MacroG1,3PS4_4.tiff,1468233,1332671,42591,92971,0.686,NA
12,3,MacroG1,3PS5_0.tiff,1668450,1515914,29205,123331,0.809,NA
12,3,MacroG1,1PL5_2.tiff,1555200,1444994,67931,42275,0.384,NA
12,3,MacroG1,3PL4_13.tiff,1528632,1407775,90148,30709,0.254,NA
12,3,MacroG1,3PS4_12.tiff,1562192,1437130,72124,52938,0.423,NA
12,3,MacroG1,1PS5_4.tiff,1578508,1435367,73935,69206,0.483,NA
12,3,MacroG1,3PS5_13.tiff,1659112,1513244,48501,97367,0.668,NA
12,3,MacroG1,2PL4_8.tiff,1565652,1436532,80879,48241,0.374,NA
12,3,MacroG1,3PS4_8.tiff,1662983,1530531,56592,75860,0.573,NA
12,3,MacroG1,3PL4_2.tiff,1591182,1456306,45809,89067,0.66,NA
12,3,MacroG1,3PL4_3.tiff,1522139,1379756,53255,89128,0.626,NA
12,3,MacroG1,3PS4_9.tiff,1509030,1378740,57328,72962,0.56,NA
12,3,MacroG1,2PL4_9.tiff,1604576,1487694,54487,62395,0.534,NA
12,3,MacroG1,1PS5_5.tiff,1593882,1469037,55562,69283,0.555,NA
12,3,MacroG1,3PS5_12.tiff,1663334,1521449,47393,94492,0.666,NA
12,3,MacroG1,3PS4_13.tiff,1566545,1449228,51483,65834,0.561,NA
12,3,MacroG1,3PL4_12.tiff,1481024,1362427,98725,19872,0.168,95
12,3,MacroG1,3PS5_1.tiff,1661240,1522991,44249,94000,0.68,NA
12,3,MacroG1,1PL5_3.tiff,1668824,1552545,50567,65712,0.565,NA
12,3,MacroG1,3PS4_5.tiff,1611960,1491460,43622,76878,0.638,NA
12,3,MacroG1,1PS5_9.tiff,1591027,1472587,44801,73639,0.622,NA
12,3,MacroG1,2PL4_5.tiff,1666336,1525193,60573,80570,0.571,NA
12,3,MacroG1,1PL5_0.tiff,1582680,1473862,52631,56187,0.516,NA
12,3,MacroG1,3PS5_2.tiff,1584120,1455144,64273,64703,0.502,NA
12,3,MacroG1,3PS4_6.tiff,1608152,1486724,44267,77161,0.635,NA
12,3,MacroG1,2PL4_6.tiff,1544280,1424630,39206,80444,0.672,NA
12,3,MacroG1,3PL4_0.tiff,1503546,1386191,55339,62016,0.528,NA
12,3,MacroG1,3PS5_11.tiff,1624488,1495454,35986,93048,0.721,NA
12,3,MacroG1,1PS5_6.tiff,1642968,1514468,40798,87702,0.683,NA
12,3,MacroG1,3PS4_10.tiff,1611753,1450280,62458,99015,0.613,NA
12,3,MacroG1,3PL4_11.tiff,1531548,1409462,41690,80396,0.659,NA
12,3,MacroG1,3PL4_10.tiff,1515260,1391864,42648,80748,0.654,NA
12,3,MacroG1,3PS4_11.tiff,1522809,1370822,55451,96536,0.635,NA
12,3,MacroG1,3PS5_10.tiff,1628190,1494565,84368,49257,0.369,NA
12,3,MacroG1,1PS5_7.tiff,1537905,1416495,33119,88291,0.727,NA
12,3,MacroG1,3PL4_1.tiff,1486992,1364041,44634,78317,0.637,NA
12,3,MacroG1,2PL4_7.tiff,1530735,1403193,125576,1966,0.015,NA
12,3,MacroG1,3PS4_7.tiff,1485600,1364149,49446,72005,0.593,NA
12,3,MacroG1,1PL5_1.tiff,1519848,1402382,95175,22291,0.19,NA
12,3,MacroG1,3PS5_3.tiff,1623450,1505944,42148,75358,0.641,NA
12,3,MacroG1,3PS5_8.tiff,1547364,1423701,83679,39984,0.323,NA
12,3,MacroG1,3PL4_6.tiff,1530520,1407517,46343,76660,0.623,NA
12,3,MacroG1,1PS5_0.tiff,1582240,1445334,49708,87198,0.637,NA
12,3,MacroG1,3PL4_17.tiff,1626884,1490088,58597,78199,0.572,NA
12,3,MacroG1,3PS5_4.tiff,1555095,1431930,36043,87122,0.707,NA
12,3,MacroG1,1PL5_6.tiff,1591688,1468503,69021,54164,0.44,NA
12,3,MacroG1,3PS4_0.tiff,1668664,1514484,64252,89928,0.583,NA
12,3,MacroG1,2PL4_0.tiff,1522603,1378770,117051,26782,0.186,NA
12,3,MacroG1,1PL5_10.tiff,1576342,1448110,122168,6064,0.047,NA
12,3,MacroG1,1PS5_11.tiff,1468368,1343569,45940,78859,0.632,NA
12,3,MacroG1,1PS5_10.tiff,1559768,1437459,55744,66565,0.544,NA
12,3,MacroG1,1PL5_11.tiff,1491171,1365021,85463,40687,0.323,NA
12,3,MacroG1,2PL4_1.tiff,1563320,1434658,45832,82830,0.644,NA
12,3,MacroG1,3PS4_1.tiff,1691265,1547014,43802,100449,0.696,NA
12,3,MacroG1,3PS5_5.tiff,1564770,1417957,44790,102023,0.695,413
12,3,MacroG1,1PL5_7.tiff,1541120,1421956,47441,71723,0.602,NA
12,3,MacroG1,3PL4_16.tiff,1523752,1374951,73249,75552,0.508,NA
12,3,MacroG1,1PS5_1.tiff,1522926,1400578,47680,74668,0.61,NA
12,3,MacroG1,3PL4_7.tiff,1422344,1306965,41152,74227,0.643,NA
12,3,MacroG1,3PS5_9.tiff,1600032,1465549,48888,85595,0.636,333
12,4,MacroG1,1PS6_7.tiff,1445353,1286636,103918,54799,0.345,NA
12,4,MacroG1,3PL6_5.tiff,1681794,1526866,128548,26380,0.17,NA
12,4,MacroG1,2PS6_5.tiff,1516980,1391871,47691,77418,0.619,NA
12,4,MacroG1,3PL5_0.tiff,1552772,1417677,127706,7389,0.055,NA
12,4,MacroG1,3PL6_12.tiff,1261790,1148051,38150,75589,0.665,NA
12,4,MacroG1,2PS5_0.tiff,1596322,1481004,68701,46617,0.404,NA
12,4,MacroG1,2PL5_11.tiff,1544808,1422992,50148,71668,0.588,NA
12,4,MacroG1,2PS5_10.tiff,1346832,1227730,100924,18178,0.153,NA
12,4,MacroG1,3PL6_9.tiff,1477025,1321964,129739,25322,0.163,NA
12,4,MacroG1,2PS6_9.tiff,1501304,1386087,40889,74328,0.645,NA
12,4,MacroG1,2PL5_6.tiff,1623699,1474829,61513,87357,0.587,NA
12,4,MacroG1,2PL5_7.tiff,1546083,1423582,54385,68116,0.556,NA
12,4,MacroG1,2PS6_8.tiff,1551938,1429129,40165,82644,0.673,NA
12,4,MacroG1,3PL6_8.tiff,1606479,1492827,53648,60004,0.528,265
12,4,MacroG1,2PS5_1.tiff,1557080,1425722,63308,68050,0.518,NA
12,4,MacroG1,2PL5_10.tiff,1549431,1405555,61981,81895,0.569,NA
12,4,MacroG1,3PL6_13.tiff,1327004,1205885,49042,72077,0.595,NA
12,4,MacroG1,3PL5_1.tiff,1589200,1455611,63051,70538,0.528,NA
12,4,MacroG1,2PS6_4.tiff,1491348,1344224,92782,54342,0.369,NA
12,4,MacroG1,1PS6_6.tiff,1396192,1268777,90760,36655,0.288,NA
12,4,MacroG1,3PL6_4.tiff,1592560,1483142,43999,65419,0.598,NA
12,4,MacroG1,2PL5_0.tiff,1561533,1436537,63520,61476,0.492,NA
12,4,MacroG1,3PL6_3.tiff,1605926,1497897,45259,62770,0.581,NA
12,4,MacroG1,1PS6_1.tiff,1295223,1151057,60104,84062,0.583,NA
12,4,MacroG1,2PS6_3.tiff,1547094,1399190,45619,102285,0.692,NA
12,4,MacroG1,3PL5_6.tiff,1665660,1558585,45366,61709,0.576,NA
12,4,MacroG1,3PL6_14.tiff,1320611,1168081,72396,80134,0.525,NA
12,4,MacroG1,2PS5_6.tiff,1500252,1386373,47449,66430,0.583,NA
12,4,MacroG1,2PS6_10.tiff,1516830,1398159,51410,67261,0.567,NA
12,4,MacroG1,3PL5_12.tiff,1567995,1437117,75576,55302,0.423,NA
12,4,MacroG1,2PS6_11.tiff,1559425,1425731,51456,82238,0.615,NA
12,4,MacroG1,2PS5_7.tiff,1490724,1371339,42565,76820,0.643,NA
12,4,MacroG1,3PL6_15.tiff,1290861,1153355,136989,517,0.004,NA
12,4,MacroG1,3PL5_7.tiff,1544725,1431753,44411,68561,0.607,NA
12,4,MacroG1,2PS6_2.tiff,1596690,1450683,58728,87279,0.598,NA
12,4,MacroG1,3PL6_2.tiff,1629250,1471330,119439,38481,0.244,NA
12,4,MacroG1,1PS6_0.tiff,1348480,1204293,113381,30806,0.214,NA
12,4,MacroG1,2PL5_1.tiff,1529472,1411610,50341,67521,0.573,NA
12,4,MacroG1,2PL5_2.tiff,1559972,1440491,55541,63940,0.535,NA
12,4,MacroG1,2PS5_8.tiff,1509950,1387652,50112,72186,0.59,NA
12,4,MacroG1,3PL5_8.tiff,1616808,1505326,47808,63674,0.571,NA
12,4,MacroG1,3PL5_10.tiff,1546860,1434446,42374,70040,0.623,NA
12,4,MacroG1,2PS6_12.tiff,1555700,1407785,85549,62366,0.422,NA
12,4,MacroG1,2PS5_4.tiff,1609592,1458450,58612,92530,0.612,NA
12,4,MacroG1,3PL5_4.tiff,1507470,1383529,52443,71498,0.577,NA
12,4,MacroG1,2PS6_1.tiff,1340135,1218940,37383,83812,0.692,NA
12,4,MacroG1,1PS6_3.tiff,1312392,1190188,63606,58598,0.48,NA
12,4,MacroG1,3PL6_1.tiff,1539009,1378908,106790,53311,0.333,NA
12,4,MacroG1,1PS6_2.tiff,1370304,1235102,84917,50285,0.372,NA
12,4,MacroG1,3PL6_0.tiff,1607010,1493532,70313,43165,0.38,NA
12,4,MacroG1,2PS6_0.tiff,1381095,1258900,50628,71567,0.586,NA
12,4,MacroG1,3PL5_5.tiff,1561858,1455080,44448,62330,0.584,NA
12,4,MacroG1,2PS5_5.tiff,1541670,1427369,51039,63262,0.553,NA
12,4,MacroG1,2PS6_13.tiff,1738550,1597857,78460,62233,0.442,NA
12,4,MacroG1,3PL5_11.tiff,1581915,1445317,64599,71999,0.527,NA
12,4,MacroG1,3PL5_9.tiff,1522500,1407877,50149,64474,0.562,NA
12,4,MacroG1,2PS5_9.tiff,1484304,1362754,71413,50137,0.412,NA
